country;country_code;year_week;age_group;new_cases;population;rate_14_day_per_100k;source
Slovenia;SI;2022-41;15-24yr;870;197605;921.029326181;TESSy COVID-19
Slovenia;SI;2022-42;15-24yr;679;197605;783.8870473925;TESSy COVID-19
Slovenia;SI;2022-43;15-24yr;472;197605;582.4751397991;TESSy COVID-19
Slovenia;SI;2022-44;15-24yr;267;197605;373.978391235;TESSy COVID-19
Slovenia;SI;2022-45;15-24yr;274;197605;273.7784975077;TESSy COVID-19
Slovenia;SI;2022-46;15-24yr;308;197605;294.5269603502;TESSy COVID-19
Slovenia;SI;2022-47;15-24yr;435;197605;376.0026315124;TESSy COVID-19
Slovenia;SI;2022-48;15-24yr;631;197605;539.460033906;TESSy COVID-19
Slovenia;SI;2022-49;15-24yr;822;197605;735.3052807368;TESSy COVID-19
Slovenia;SI;2022-50;15-24yr;825;197605;833.4809341869;TESSy COVID-19
Slovenia;SI;2022-51;15-24yr;668;197605;755.54768351;TESSy COVID-19
Slovenia;SI;2022-52;15-24yr;351;197605;515.6752106475;TESSy COVID-19
Slovenia;SI;2023-01;15-24yr;408;197605;384.0995926216;TESSy COVID-19
Slovenia;SI;2023-02;15-24yr;214;197605;314.7693631234;TESSy COVID-19
Slovenia;SI;2023-03;15-24yr;101;197605;159.408921839;TESSy COVID-19
Slovenia;SI;2023-04;15-24yr;103;197605;103.2362541434;TESSy COVID-19
Slovenia;SI;2023-05;15-24yr;100;197605;102.730194074;TESSy COVID-19
Slovenia;SI;2023-06;15-24yr;74;197605;88.0544520635;TESSy COVID-19
Slovenia;SI;2023-07;15-24yr;105;197605;90.5847524101;TESSy COVID-19
Slovenia;SI;2023-08;15-24yr;221;197605;164.9755826017;TESSy COVID-19
Slovenia;SI;2023-09;15-24yr;220;197605;223.1724905746;TESSy COVID-19
Slovenia;SI;2020-01;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-02;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-03;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-04;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-05;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-06;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-07;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-08;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-09;25-49yr;0;711301;NA;TESSy COVID-19
Slovenia;SI;2020-10;25-49yr;9;711301;NA;TESSy COVID-19
Slovenia;SI;2020-11;25-49yr;112;711301;17.0110825094;TESSy COVID-19
Slovenia;SI;2020-12;25-49yr;75;711301;26.2898547872;TESSy COVID-19
Slovenia;SI;2020-13;25-49yr;78;711301;21.5098811895;TESSy COVID-19
Slovenia;SI;2020-14;25-49yr;74;711301;21.3692937308;TESSy COVID-19
Slovenia;SI;2020-15;25-49yr;71;711301;20.3851815195;TESSy COVID-19
Slovenia;SI;2020-16;25-49yr;42;711301;15.8863828393;TESSy COVID-19
Slovenia;SI;2020-17;25-49yr;24;711301;9.2787722778;TESSy COVID-19
Slovenia;SI;2020-18;25-49yr;9;711301;4.6393861389;TESSy COVID-19
Slovenia;SI;2020-19;25-49yr;9;711301;2.5305742576;TESSy COVID-19
Slovenia;SI;2020-20;25-49yr;2;711301;1.5464620463;TESSy COVID-19
Slovenia;SI;2020-21;25-49yr;1;711301;0.4217623763;TESSy COVID-19
Slovenia;SI;2020-22;25-49yr;2;711301;0.4217623763;TESSy COVID-19
Slovenia;SI;2020-23;25-49yr;8;711301;1.4058745876;TESSy COVID-19
Slovenia;SI;2020-24;25-49yr;5;711301;1.8276369638;TESSy COVID-19
Slovenia;SI;2020-25;25-49yr;15;711301;2.8117491751;TESSy COVID-19
Slovenia;SI;2020-26;25-49yr;28;711301;6.0452607265;TESSy COVID-19
Slovenia;SI;2020-27;25-49yr;73;711301;14.1993333343;TESSy COVID-19
Slovenia;SI;2020-28;25-49yr;68;711301;19.8228316845;TESSy COVID-19
Slovenia;SI;2020-29;25-49yr;44;711301;15.7457953806;TESSy COVID-19
Slovenia;SI;2020-30;25-49yr;49;711301;13.0746336642;TESSy COVID-19
Slovenia;SI;2020-31;25-49yr;41;711301;12.652871288;TESSy COVID-19
Slovenia;SI;2020-32;25-49yr;29;711301;9.8411221129;TESSy COVID-19
Slovenia;SI;2020-33;25-49yr;68;711301;13.6369834993;TESSy COVID-19
Slovenia;SI;2020-34;25-49yr;98;711301;23.3375181534;TESSy COVID-19
Slovenia;SI;2020-35;25-49yr;112;711301;29.5233663386;TESSy COVID-19
Slovenia;SI;2020-36;25-49yr;171;711301;39.7862508277;TESSy COVID-19
Slovenia;SI;2020-37;25-49yr;266;711301;61.436719476;TESSy COVID-19
Slovenia;SI;2020-38;25-49yr;352;711301;86.8830495107;TESSy COVID-19
Slovenia;SI;2020-39;25-49yr;442;711301;111.6264422516;TESSy COVID-19
Slovenia;SI;2020-40;25-49yr;562;711301;141.1498085902;TESSy COVID-19
Slovenia;SI;2020-41;25-49yr;1021;711301;222.5499472094;TESSy COVID-19
Slovenia;SI;2020-42;25-49yr;2244;711301;459.0180528356;TESSy COVID-19
Slovenia;SI;2020-43;25-49yr;5153;711301;1039.9254324119;TESSy COVID-19
Slovenia;SI;2020-44;25-49yr;6042;711301;1573.876600764;TESSy COVID-19
Slovenia;SI;2020-45;25-49yr;4241;711301;1445.6608383793;TESSy COVID-19
Slovenia;SI;2020-46;25-49yr;4326;711301;1204.4127591554;TESSy COVID-19
Slovenia;SI;2020-47;25-49yr;4406;711301;1227.60968985;TESSy COVID-19
Slovenia;SI;2020-48;25-49yr;4349;711301;1230.8432014014;TESSy COVID-19
Slovenia;SI;2020-49;25-49yr;4656;711301;1265.9900660902;TESSy COVID-19
Slovenia;SI;2020-50;25-49yr;4795;711301;1328.692072695;TESSy COVID-19
Slovenia;SI;2020-51;25-49yr;4365;711301;1287.7811221972;TESSy COVID-19
Slovenia;SI;2020-52;25-49yr;4046;711301;1182.4811155896;TESSy COVID-19
Slovenia;SI;2020-53;25-49yr;4830;711301;1247.8542839108;TESSy COVID-19
Slovenia;SI;2021-01;25-49yr;6450;711301;1585.8265347581;TESSy COVID-19
Slovenia;SI;2021-02;25-49yr;4461;711301;1533.9497624775;TESSy COVID-19
Slovenia;SI;2021-03;25-49yr;4014;711301;1191.4787129499;TESSy COVID-19
Slovenia;SI;2021-04;25-49yr;3988;711301;1124.9808449587;TESSy COVID-19
Slovenia;SI;2021-05;25-49yr;3334;711301;1029.3813730052;TESSy COVID-19
Slovenia;SI;2021-06;25-49yr;2785;711301;860.2546601228;TESSy COVID-19
Slovenia;SI;2021-07;25-49yr;2355;711301;722.6195380015;TESSy COVID-19
Slovenia;SI;2021-08;25-49yr;2325;711301;657.9493069741;TESSy COVID-19
Slovenia;SI;2021-09;25-49yr;2275;711301;646.7023102737;TESSy COVID-19
Slovenia;SI;2021-10;25-49yr;2107;711301;616.0542442651;TESSy COVID-19
Slovenia;SI;2021-11;25-49yr;2497;711301;647.2646601087;TESSy COVID-19
Slovenia;SI;2021-12;25-49yr;2938;711301;764.0928383343;TESSy COVID-19
Slovenia;SI;2021-13;25-49yr;3306;711301;877.8280924672;TESSy COVID-19
Slovenia;SI;2021-14;25-49yr;2851;711301;865.5969835555;TESSy COVID-19
Slovenia;SI;2021-15;25-49yr;2312;711301;725.8530495529;TESSy COVID-19
Slovenia;SI;2021-16;25-49yr;2086;711301;618.3036436052;TESSy COVID-19
Slovenia;SI;2021-17;25-49yr;2108;711301;589.6238020191;TESSy COVID-19
Slovenia;SI;2021-18;25-49yr;1980;711301;574.7215313911;TESSy COVID-19
Slovenia;SI;2021-19;25-49yr;1408;711301;476.3103102625;TESSy COVID-19
Slovenia;SI;2021-20;25-49yr;1065;711301;347.6727855015;TESSy COVID-19
Slovenia;SI;2021-21;25-49yr;885;711301;274.1455445726;TESSy COVID-19
Slovenia;SI;2021-22;25-49yr;747;711301;229.4387326884;TESSy COVID-19
Slovenia;SI;2021-23;25-49yr;451;711301;168.4237755887;TESSy COVID-19
Slovenia;SI;2021-24;25-49yr;233;711301;96.1618217885;TESSy COVID-19
Slovenia;SI;2021-25;25-49yr;113;711301;48.6432607293;TESSy COVID-19
Slovenia;SI;2021-26;25-49yr;83;711301;27.555141916;TESSy COVID-19
Slovenia;SI;2021-27;25-49yr;93;711301;24.7433927409;TESSy COVID-19
Slovenia;SI;2021-28;25-49yr;126;711301;30.7886534674;TESSy COVID-19
Slovenia;SI;2021-29;25-49yr;185;711301;43.7226996729;TESSy COVID-19
Slovenia;SI;2021-30;25-49yr;256;711301;61.999069311;TESSy COVID-19
Slovenia;SI;2021-31;25-49yr;366;711301;87.4453993457;TESSy COVID-19
Slovenia;SI;2021-32;25-49yr;563;711301;130.6057491835;TESSy COVID-19
Slovenia;SI;2021-33;25-49yr;890;711301;204.2735775712;TESSy COVID-19
Slovenia;SI;2021-34;25-49yr;1332;711301;312.385333354;TESSy COVID-19
Slovenia;SI;2021-35;25-49yr;1783;711301;437.9299340223;TESSy COVID-19
Slovenia;SI;2021-36;25-49yr;2522;711301;605.2290099409;TESSy COVID-19
Slovenia;SI;2021-37;25-49yr;3153;711301;797.8338284355;TESSy COVID-19
Slovenia;SI;2021-38;25-49yr;2667;711301;818.219009955;TESSy COVID-19
Slovenia;SI;2021-39;25-49yr;2623;711301;743.7076568148;TESSy COVID-19
Slovenia;SI;2021-40;25-49yr;2365;711301;701.2502442707;TESSy COVID-19
Slovenia;SI;2021-41;25-49yr;2727;711301;715.8713399812;TESSy COVID-19
Slovenia;SI;2021-42;25-49yr;4832;711301;1062.7006007302;TESSy COVID-19
Slovenia;SI;2021-43;25-49yr;6948;711301;1656.1202641357;TESSy COVID-19
Slovenia;SI;2021-44;25-49yr;8543;711301;2177.8403235761;TESSy COVID-19
Slovenia;SI;2021-45;25-49yr;9161;711301;2488.9603698013;TESSy COVID-19
Slovenia;SI;2021-46;25-49yr;9055;711301;2560.9411486839;TESSy COVID-19
Slovenia;SI;2021-47;25-49yr;6818;711301;2231.5447328206;TESSy COVID-19
Slovenia;SI;2021-48;25-49yr;5229;711301;1693.6571156233;TESSy COVID-19
Slovenia;SI;2021-49;25-49yr;4131;711301;1315.8986139482;TESSy COVID-19
Slovenia;SI;2021-50;25-49yr;3554;711301;1080.4146205334;TESSy COVID-19
Slovenia;SI;2021-51;25-49yr;3413;711301;979.4728251472;TESSy COVID-19
Slovenia;SI;2021-52;25-49yr;5162;711301;1205.5374588255;TESSy COVID-19
Slovenia;SI;2022-01;25-49yr;11656;711301;2364.3998813442;TESSy COVID-19
Slovenia;SI;2022-02;25-49yr;20022;711301;4453.5295184458;TESSy COVID-19
Slovenia;SI;2022-03;25-49yr;32309;711301;7357.082304116;TESSy COVID-19
Slovenia;SI;2022-04;25-49yr;41990;711301;10445.5075980492;TESSy COVID-19
Slovenia;SI;2022-05;25-49yr;38051;711301;11252.7607862213;TESSy COVID-19
Slovenia;SI;2022-06;25-49yr;21863;711301;8423.1570038563;TESSy COVID-19
Slovenia;SI;2022-07;25-49yr;11781;711301;4729.9244623584;TESSy COVID-19
Slovenia;SI;2022-08;25-49yr;5398;711301;2415.1519539548;TESSy COVID-19
Slovenia;SI;2022-09;25-49yr;5170;711301;1485.7282641245;TESSy COVID-19
Slovenia;SI;2022-10;25-49yr;5845;711301;1548.570858188;TESSy COVID-19
Slovenia;SI;2022-11;25-49yr;7914;711301;1934.3428450122;TESSy COVID-19
Slovenia;SI;2022-12;25-49yr;8036;711301;2242.3699671447;TESSy COVID-19
Slovenia;SI;2022-13;25-49yr;6912;711301;2101.5013334721;TESSy COVID-19
Slovenia;SI;2022-14;25-49yr;5192;711301;1701.6706007724;TESSy COVID-19
Slovenia;SI;2022-15;25-49yr;3751;711301;1257.2736436473;TESSy COVID-19
Slovenia;SI;2022-16;25-49yr;2854;711301;928.5801650778;TESSy COVID-19
Slovenia;SI;2022-17;25-49yr;2287;711301;722.7601254602;TESSy COVID-19
Slovenia;SI;2022-18;25-49yr;2057;711301;610.7119208324;TESSy COVID-19
Slovenia;SI;2022-19;25-49yr;1494;711301;499.2260660396;TESSy COVID-19
Slovenia;SI;2022-20;25-49yr;1085;711301;362.5750561295;TESSy COVID-19
Slovenia;SI;2022-21;25-49yr;883;711301;276.6761188301;TESSy COVID-19
Slovenia;SI;2022-22;25-49yr;718;711301;225.080521467;TESSy COVID-19
Slovenia;SI;2022-23;25-49yr;857;711301;221.4252475394;TESSy COVID-19
Slovenia;SI;2022-24;25-49yr;1260;711301;297.6236501847;TESSy COVID-19
Slovenia;SI;2022-25;25-49yr;1805;711301;430.9005610845;TESSy COVID-19
Slovenia;SI;2022-26;25-49yr;2672;711301;629.4100528468;TESSy COVID-19
Slovenia;SI;2022-27;25-49yr;3764;711301;904.8208845482;TESSy COVID-19
Slovenia;SI;2022-28;25-49yr;4455;711301;1155.4883235086;TESSy COVID-19
Slovenia;SI;2022-29;25-49yr;4793;711301;1300.1528185677;TESSy COVID-19
Slovenia;SI;2022-30;25-49yr;4616;711301;1322.7873994273;TESSy COVID-19
Slovenia;SI;2022-31;25-49yr;4407;711301;1268.5206403478;TESSy COVID-19
Slovenia;SI;2022-32;25-49yr;4199;711301;1209.8956700469;TESSy COVID-19
Slovenia;SI;2022-33;25-49yr;4181;711301;1178.1229043682;TESSy COVID-19
Slovenia;SI;2022-34;25-49yr;4085;711301;1162.0959340701;TESSy COVID-19
Slovenia;SI;2022-35;25-49yr;3893;711301;1121.6067459486;TESSy COVID-19
Slovenia;SI;2022-36;25-49yr;4485;711301;1177.8417294507;TESSy COVID-19
Slovenia;SI;2022-37;25-49yr;5872;711301;1456.0643103271;TESSy COVID-19
Slovenia;SI;2022-38;25-49yr;5917;711301;1657.3855512645;TESSy COVID-19
Slovenia;SI;2022-39;25-49yr;6741;711301;1779.5560529227;TESSy COVID-19
Slovenia;SI;2022-40;25-49yr;6659;711301;1883.8719473191;TESSy COVID-19
Slovenia;SI;2022-41;25-49yr;5247;711301;1673.8342839389;TESSy COVID-19
Slovenia;SI;2022-42;25-49yr;4036;711301;1305.0733796241;TESSy COVID-19
Slovenia;SI;2022-43;25-49yr;3082;711301;1000.7015314192;TESSy COVID-19
Slovenia;SI;2022-44;25-49yr;1971;711301;710.3884290898;TESSy COVID-19
Slovenia;SI;2022-45;25-49yr;1938;711301;549.5563762739;TESSy COVID-19
Slovenia;SI;2022-46;25-49yr;2379;711301;606.916059446;TESSy COVID-19
Slovenia;SI;2022-47;25-49yr;2984;711301;753.9705413039;TESSy COVID-19
Slovenia;SI;2022-48;25-49yr;4036;711301;986.9239604612;TESSy COVID-19
Slovenia;SI;2022-49;25-49yr;5621;711301;1357.6530891985;TESSy COVID-19
Slovenia;SI;2022-50;25-49yr;5983;711301;1631.3768713948;TESSy COVID-19
Slovenia;SI;2022-51;25-49yr;5417;711301;1602.6970298088;TESSy COVID-19
Slovenia;SI;2022-52;25-49yr;3454;711301;1247.151346617;TESSy COVID-19
Slovenia;SI;2023-01;25-49yr;2636;711301;856.1776238189;TESSy COVID-19
Slovenia;SI;2023-02;25-49yr;1432;711301;571.909782216;TESSy COVID-19
Slovenia;SI;2023-03;25-49yr;873;711301;324.0540924306;TESSy COVID-19
Slovenia;SI;2023-04;25-49yr;766;711301;230.4228448997;TESSy COVID-19
Slovenia;SI;2023-05;25-49yr;642;711301;197.9471419273;TESSy COVID-19
Slovenia;SI;2023-06;25-49yr;562;711301;169.2673003412;TESSy COVID-19
Slovenia;SI;2023-07;25-49yr;782;711301;188.9495445669;TESSy COVID-19
Slovenia;SI;2023-08;25-49yr;880;711301;233.6563564511;TESSy COVID-19
Slovenia;SI;2023-09;25-49yr;1086;711301;276.3949439126;TESSy COVID-19
Slovenia;SI;2020-01;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-02;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-03;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-04;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-05;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-06;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-07;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-08;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-09;50-64yr;0;446625;NA;TESSy COVID-19
Slovenia;SI;2020-10;50-64yr;8;446625;NA;TESSy COVID-19
Slovenia;SI;2020-11;50-64yr;57;446625;14.5535964176;TESSy COVID-19
Slovenia;SI;2020-12;50-64yr;57;446625;25.5247691016;TESSy COVID-19
Slovenia;SI;2020-13;50-64yr;94;446625;33.8091239854;TESSy COVID-19
Slovenia;SI;2020-14;50-64yr;60;446625;34.4808284355;TESSy COVID-19
Slovenia;SI;2020-15;50-64yr;42;446625;22.8379513014;TESSy COVID-19
Slovenia;SI;2020-16;50-64yr;22;446625;14.3296949342;TESSy COVID-19
Slovenia;SI;2020-17;50-64yr;9;446625;6.9409459838;TESSy COVID-19
Slovenia;SI;2020-18;50-64yr;10;446625;4.2541281836;TESSy COVID-19
Slovenia;SI;2020-19;50-64yr;1;446625;2.4629163168;TESSy COVID-19
Slovenia;SI;2020-20;50-64yr;2;446625;0.67170445;TESSy COVID-19
Slovenia;SI;2020-21;50-64yr;0;446625;0.4478029667;TESSy COVID-19
Slovenia;SI;2020-22;50-64yr;0;446625;0;TESSy COVID-19
Slovenia;SI;2020-23;50-64yr;1;446625;0.2239014833;TESSy COVID-19
Slovenia;SI;2020-24;50-64yr;4;446625;1.1195074167;TESSy COVID-19
Slovenia;SI;2020-25;50-64yr;7;446625;2.4629163168;TESSy COVID-19
Slovenia;SI;2020-26;50-64yr;13;446625;4.4780296669;TESSy COVID-19
Slovenia;SI;2020-27;50-64yr;21;446625;7.6126504338;TESSy COVID-19
Slovenia;SI;2020-28;50-64yr;28;446625;10.971172684;TESSy COVID-19
Slovenia;SI;2020-29;50-64yr;27;446625;12.3145815841;TESSy COVID-19
Slovenia;SI;2020-30;50-64yr;27;446625;12.0906801008;TESSy COVID-19
Slovenia;SI;2020-31;50-64yr;27;446625;12.0906801008;TESSy COVID-19
Slovenia;SI;2020-32;50-64yr;12;446625;8.7321578505;TESSy COVID-19
Slovenia;SI;2020-33;50-64yr;29;446625;9.1799608172;TESSy COVID-19
Slovenia;SI;2020-34;50-64yr;35;446625;14.3296949342;TESSy COVID-19
Slovenia;SI;2020-35;50-64yr;42;446625;17.2404142177;TESSy COVID-19
Slovenia;SI;2020-36;50-64yr;53;446625;21.270640918;TESSy COVID-19
Slovenia;SI;2020-37;50-64yr;115;446625;37.6154492024;TESSy COVID-19
Slovenia;SI;2020-38;50-64yr;167;446625;63.1402183039;TESSy COVID-19
Slovenia;SI;2020-39;50-64yr;206;446625;83.5152532886;TESSy COVID-19
Slovenia;SI;2020-40;50-64yr;263;446625;105.0097956899;TESSy COVID-19
Slovenia;SI;2020-41;50-64yr;460;446625;161.8807724601;TESSy COVID-19
Slovenia;SI;2020-42;50-64yr;1026;446625;332.7176042541;TESSy COVID-19
Slovenia;SI;2020-43;50-64yr;2299;446625;744.4724321299;TESSy COVID-19
Slovenia;SI;2020-44;50-64yr;2961;446625;1177.7218024069;TESSy COVID-19
Slovenia;SI;2020-45;50-64yr;2412;446625;1203.0226700252;TESSy COVID-19
Slovenia;SI;2020-46;50-64yr;2470;446625;1093.0870417017;TESSy COVID-19
Slovenia;SI;2020-47;50-64yr;2447;446625;1100.9235936188;TESSy COVID-19
Slovenia;SI;2020-48;50-64yr;2453;446625;1097.1172684019;TESSy COVID-19
Slovenia;SI;2020-49;50-64yr;2386;446625;1083.4592779177;TESSy COVID-19
Slovenia;SI;2020-50;50-64yr;2553;446625;1105.8494262525;TESSy COVID-19
Slovenia;SI;2020-51;50-64yr;2375;446625;1103.3865099356;TESSy COVID-19
Slovenia;SI;2020-52;50-64yr;2366;446625;1061.5169325497;TESSy COVID-19
Slovenia;SI;2020-53;50-64yr;2632;446625;1119.0596137699;TESSy COVID-19
Slovenia;SI;2021-01;50-64yr;3304;446625;1329.0792051497;TESSy COVID-19
Slovenia;SI;2021-02;50-64yr;2408;446625;1278.9252728799;TESSy COVID-19
Slovenia;SI;2021-03;50-64yr;2154;446625;1021.4385670305;TESSy COVID-19
Slovenia;SI;2021-04;50-64yr;2201;446625;975.0909599776;TESSy COVID-19
Slovenia;SI;2021-05;50-64yr;1657;446625;863.811922754;TESSy COVID-19
Slovenia;SI;2021-06;50-64yr;1373;446625;678.4214945424;TESSy COVID-19
Slovenia;SI;2021-07;50-64yr;1165;446625;568.2619647355;TESSy COVID-19
Slovenia;SI;2021-08;50-64yr;1188;446625;526.8401903163;TESSy COVID-19
Slovenia;SI;2021-09;50-64yr;1154;446625;524.3772739994;TESSy COVID-19
Slovenia;SI;2021-10;50-64yr;1074;446625;498.8525048978;TESSy COVID-19
Slovenia;SI;2021-11;50-64yr;1215;446625;512.510495382;TESSy COVID-19
Slovenia;SI;2021-12;50-64yr;1378;446625;580.5765463196;TESSy COVID-19
Slovenia;SI;2021-13;50-64yr;1571;446625;660.2854743913;TESSy COVID-19
Slovenia;SI;2021-14;50-64yr;1426;446625;671.0327455919;TESSy COVID-19
Slovenia;SI;2021-15;50-64yr;1227;446625;594.0106353205;TESSy COVID-19
Slovenia;SI;2021-16;50-64yr;957;446625;489.0008396306;TESSy COVID-19
Slovenia;SI;2021-17;50-64yr;1039;446625;446.9073607613;TESSy COVID-19
Slovenia;SI;2021-18;50-64yr;829;446625;418.2479708928;TESSy COVID-19
Slovenia;SI;2021-19;50-64yr;633;446625;327.3439686538;TESSy COVID-19
Slovenia;SI;2021-20;50-64yr;457;446625;244.0526168486;TESSy COVID-19
Slovenia;SI;2021-21;50-64yr;328;446625;175.7626644277;TESSy COVID-19
Slovenia;SI;2021-22;50-64yr;274;446625;134.7886929751;TESSy COVID-19
Slovenia;SI;2021-23;50-64yr;180;446625;101.6512734397;TESSy COVID-19
Slovenia;SI;2021-24;50-64yr;91;446625;60.6773019871;TESSy COVID-19
Slovenia;SI;2021-25;50-64yr;38;446625;28.8832913518;TESSy COVID-19
Slovenia;SI;2021-26;50-64yr;29;446625;15.0013993843;TESSy COVID-19
Slovenia;SI;2021-27;50-64yr;27;446625;12.5384830675;TESSy COVID-19
Slovenia;SI;2021-28;50-64yr;26;446625;11.8667786174;TESSy COVID-19
Slovenia;SI;2021-29;50-64yr;60;446625;19.2555275679;TESSy COVID-19
Slovenia;SI;2021-30;50-64yr;64;446625;27.7637839351;TESSy COVID-19
Slovenia;SI;2021-31;50-64yr;115;446625;40.0783655192;TESSy COVID-19
Slovenia;SI;2021-32;50-64yr;149;446625;59.1099916037;TESSy COVID-19
Slovenia;SI;2021-33;50-64yr;312;446625;103.2185838231;TESSy COVID-19
Slovenia;SI;2021-34;50-64yr;446;446625;169.7173243773;TESSy COVID-19
Slovenia;SI;2021-35;50-64yr;604;446625;235.0965575147;TESSy COVID-19
Slovenia;SI;2021-36;50-64yr;909;446625;338.7629443045;TESSy COVID-19
Slovenia;SI;2021-37;50-64yr;1020;446625;431.905961377;TESSy COVID-19
Slovenia;SI;2021-38;50-64yr;912;446625;432.577665827;TESSy COVID-19
Slovenia;SI;2021-39;50-64yr;1011;446625;430.5625524769;TESSy COVID-19
Slovenia;SI;2021-40;50-64yr;846;446625;415.785054576;TESSy COVID-19
Slovenia;SI;2021-41;50-64yr;1007;446625;414.8894486426;TESSy COVID-19
Slovenia;SI;2021-42;50-64yr;1966;446625;665.6591099916;TESSy COVID-19
Slovenia;SI;2021-43;50-64yr;2868;446625;1082.339770501;TESSy COVID-19
Slovenia;SI;2021-44;50-64yr;3736;446625;1478.6453960258;TESSy COVID-19
Slovenia;SI;2021-45;50-64yr;3991;446625;1730.0867618248;TESSy COVID-19
Slovenia;SI;2021-46;50-64yr;3667;446625;1714.6375594738;TESSy COVID-19
Slovenia;SI;2021-47;50-64yr;2693;446625;1424.013434089;TESSy COVID-19
Slovenia;SI;2021-48;50-64yr;2064;446625;1065.0993562832;TESSy COVID-19
Slovenia;SI;2021-49;50-64yr;1620;446625;824.8530646516;TESSy COVID-19
Slovenia;SI;2021-50;50-64yr;1483;446625;694.7663028268;TESSy COVID-19
Slovenia;SI;2021-51;50-64yr;1276;446625;617.7441925553;TESSy COVID-19
Slovenia;SI;2021-52;50-64yr;1776;446625;683.347327176;TESSy COVID-19
Slovenia;SI;2022-01;50-64yr;3643;446625;1213.3221382592;TESSy COVID-19
Slovenia;SI;2022-02;50-64yr;6238;446625;2212.3705569549;TESSy COVID-19
Slovenia;SI;2022-03;50-64yr;10748;446625;3803.1905961377;TESSy COVID-19
Slovenia;SI;2022-04;50-64yr;14950;446625;5753.8203190596;TESSy COVID-19
Slovenia;SI;2022-05;50-64yr;15063;446625;6719.9552197033;TESSy COVID-19
Slovenia;SI;2022-06;50-64yr;9592;446625;5520.2910719284;TESSy COVID-19
Slovenia;SI;2022-07;50-64yr;5486;446625;3375.986565911;TESSy COVID-19
Slovenia;SI;2022-08;50-64yr;2514;446625;1791.2118667786;TESSy COVID-19
Slovenia;SI;2022-09;50-64yr;2197;446625;1054.7998880493;TESSy COVID-19
Slovenia;SI;2022-10;50-64yr;2823;446625;1123.9854464036;TESSy COVID-19
Slovenia;SI;2022-11;50-64yr;3908;446625;1507.0808844109;TESSy COVID-19
Slovenia;SI;2022-12;50-64yr;4214;446625;1818.527847747;TESSy COVID-19
Slovenia;SI;2022-13;50-64yr;3781;446625;1790.0923593619;TESSy COVID-19
Slovenia;SI;2022-14;50-64yr;3080;446625;1536.188077246;TESSy COVID-19
Slovenia;SI;2022-15;50-64yr;2191;446625;1180.1847187238;TESSy COVID-19
Slovenia;SI;2022-16;50-64yr;1570;446625;842.0934788693;TESSy COVID-19
Slovenia;SI;2022-17;50-64yr;1437;446625;673.2717604254;TESSy COVID-19
Slovenia;SI;2022-18;50-64yr;1273;446625;606.7730198713;TESSy COVID-19
Slovenia;SI;2022-19;50-64yr;930;446625;493.2549678142;TESSy COVID-19
Slovenia;SI;2022-20;50-64yr;702;446625;365.4072208228;TESSy COVID-19
Slovenia;SI;2022-21;50-64yr;466;446625;261.5169325497;TESSy COVID-19
Slovenia;SI;2022-22;50-64yr;419;446625;198.1528127624;TESSy COVID-19
Slovenia;SI;2022-23;50-64yr;522;446625;210.6912958298;TESSy COVID-19
Slovenia;SI;2022-24;50-64yr;718;446625;277.6378393507;TESSy COVID-19
Slovenia;SI;2022-25;50-64yr;1052;446625;396.3056255248;TESSy COVID-19
Slovenia;SI;2022-26;50-64yr;1473;446625;565.351245452;TESSy COVID-19
Slovenia;SI;2022-27;50-64yr;2132;446625;807.1648474671;TESSy COVID-19
Slovenia;SI;2022-28;50-64yr;2513;446625;1040.0223901483;TESSy COVID-19
Slovenia;SI;2022-29;50-64yr;2718;446625;1171.2286593899;TESSy COVID-19
Slovenia;SI;2022-30;50-64yr;2805;446625;1236.6078925273;TESSy COVID-19
